time,Hz
2022-09-17 12:55:51,50.01439
2022-09-17 12:55:52,50.01432
2022-09-17 12:55:53,50.01436
2022-09-17 12:55:54,50.0158
2022-09-17 12:55:55,50.01789
2022-09-17 12:55:56,50.01951
2022-09-17 12:55:57,50.01829
2022-09-17 12:55:58,50.01455
2022-09-17 12:55:59,50.01309
2022-09-17 12:56:00,50.01489
2022-09-17 12:56:01,50.01577
2022-09-17 12:56:02,50.01538
2022-09-17 12:56:03,50.01438
2022-09-17 12:56:04,50.0153
2022-09-17 12:56:05,50.0171
2022-09-17 12:56:06,50.01805
2022-09-17 12:56:07,50.0184
2022-09-17 12:56:08,50.01853
2022-09-17 12:56:09,50.02049
2022-09-17 12:56:10,50.02206
2022-09-17 12:56:11,50.02344
2022-09-17 12:56:12,50.02314
2022-09-17 12:56:13,50.022102
2022-09-17 12:56:14,50.02294
2022-09-17 12:56:15,50.0235
2022-09-17 12:56:16,50.02345
2022-09-17 12:56:17,50.0223
2022-09-17 12:56:18,50.02194
2022-09-17 12:56:19,50.023598
2022-09-17 12:56:20,50.02356
2022-09-17 12:56:21,50.02161
2022-09-17 12:56:22,50.02147
2022-09-17 12:56:23,50.02259
2022-09-17 12:56:24,50.02356
2022-09-17 12:56:25,50.0231
2022-09-17 12:56:26,50.02147
2022-09-17 12:56:27,50.01972
2022-09-17 12:56:28,50.01794
2022-09-17 12:56:29,50.01701
2022-09-17 12:56:30,50.01566
2022-09-17 12:56:31,50.01508
2022-09-17 12:56:32,50.01518
2022-09-17 12:56:33,50.0175
2022-09-17 12:56:34,50.01952
2022-09-17 12:56:35,50.01999
2022-09-17 12:56:36,50.02145
2022-09-17 12:56:37,50.02276
2022-09-17 12:56:38,50.02339
2022-09-17 12:56:39,50.0238
2022-09-17 12:56:40,50.02268
2022-09-17 12:56:41,50.02064
2022-09-17 12:56:42,50.0188
2022-09-17 12:56:43,50.01852
2022-09-17 12:56:44,50.01698
2022-09-17 12:56:45,50.01525
2022-09-17 12:56:46,50.01395
2022-09-17 12:56:47,50.01553
2022-09-17 12:56:48,50.01784
2022-09-17 12:56:49,50.01959
2022-09-17 12:56:50,50.0212
2022-09-17 12:56:51,50.02322
2022-09-17 12:56:52,50.02594
2022-09-17 12:56:53,50.02766
2022-09-17 12:56:54,50.02688
2022-09-17 12:56:55,50.0263
2022-09-17 12:56:56,50.0261
2022-09-17 12:56:57,50.02568
2022-09-17 12:56:58,50.02342
2022-09-17 12:56:59,50.0206
2022-09-17 12:57:00,50.018
2022-09-17 12:57:01,50.01675
2022-09-17 12:57:02,50.01673
2022-09-17 12:57:03,50.01624
2022-09-17 12:57:04,50.0158
2022-09-17 12:57:05,50.01734
2022-09-17 12:57:06,50.01944
2022-09-17 12:57:07,50.02073
2022-09-17 12:57:08,50.02123
2022-09-17 12:57:09,50.02273
2022-09-17 12:57:10,50.0246
2022-09-17 12:57:11,50.02686
2022-09-17 12:57:12,50.02683
2022-09-17 12:57:13,50.02625
2022-09-17 12:57:14,50.02621
2022-09-17 12:57:15,50.02762
2022-09-17 12:57:16,50.02785
2022-09-17 12:57:17,50.02821
2022-09-17 12:57:18,50.02881
2022-09-17 12:57:19,50.03051
2022-09-17 12:57:20,50.03237
2022-09-17 12:57:21,50.03301
2022-09-17 12:57:22,50.03297
2022-09-17 12:57:23,50.03274
2022-09-17 12:57:24,50.03252
2022-09-17 12:57:25,50.03297
2022-09-17 12:57:26,50.03238
2022-09-17 12:57:27,50.03066
2022-09-17 12:57:28,50.029
2022-09-17 12:57:29,50.02708
2022-09-17 12:57:30,50.0256
2022-09-17 12:57:31,50.02554
2022-09-17 12:57:32,50.0255
2022-09-17 12:57:33,50.02617
2022-09-17 12:57:34,50.02658
2022-09-17 12:57:35,50.02657
2022-09-17 12:57:36,50.02576
2022-09-17 12:57:37,50.02508
2022-09-17 12:57:38,50.02478
2022-09-17 12:57:39,50.02437
2022-09-17 12:57:40,50.02329
2022-09-17 12:57:41,50.02126
2022-09-17 12:57:42,50.02003
2022-09-17 12:57:43,50.02056
2022-09-17 12:57:44,50.02181
2022-09-17 12:57:45,50.02214
2022-09-17 12:57:46,50.02299
2022-09-17 12:57:47,50.02435
2022-09-17 12:57:48,50.02645
2022-09-17 12:57:49,50.02811
2022-09-17 12:57:50,50.0292
2022-09-17 12:57:51,50.028758
2022-09-17 12:57:52,50.02812
2022-09-17 12:57:53,50.0281
2022-09-17 12:57:54,50.02897
2022-09-17 12:57:55,50.02945
2022-09-17 12:57:56,50.03045
2022-09-17 12:57:57,50.03143
2022-09-17 12:57:58,50.03243
2022-09-17 12:57:59,50.03466
2022-09-17 12:58:00,50.03746
2022-09-17 12:58:01,50.03985
2022-09-17 12:58:02,50.04054
2022-09-17 12:58:03,50.04004
2022-09-17 12:58:04,50.0406
2022-09-17 12:58:05,50.04119
2022-09-17 12:58:06,50.04173
2022-09-17 12:58:07,50.04049
2022-09-17 12:58:08,50.03856
2022-09-17 12:58:09,50.03573
2022-09-17 12:58:10,50.0332
2022-09-17 12:58:11,50.03175
2022-09-17 12:58:12,50.02967
2022-09-17 12:58:13,50.02751
2022-09-17 12:58:14,50.02706
2022-09-17 12:58:15,50.02607
2022-09-17 12:58:16,50.02509
2022-09-17 12:58:17,50.0241
2022-09-17 12:58:18,50.02283
2022-09-17 12:58:19,50.02139
2022-09-17 12:58:20,50.02018
2022-09-17 12:58:21,50.0193
2022-09-17 12:58:22,50.01872
2022-09-17 12:58:23,50.01755
2022-09-17 12:58:24,50.01447
2022-09-17 12:58:25,50.0122
2022-09-17 12:58:26,50.01134
2022-09-17 12:58:27,50.01194
2022-09-17 12:58:28,50.01328
2022-09-17 12:58:29,50.01359
2022-09-17 12:58:30,50.0125
2022-09-17 12:58:31,50.01243
2022-09-17 12:58:32,50.01403
2022-09-17 12:58:33,50.01515
2022-09-17 12:58:34,50.01489
2022-09-17 12:58:35,50.01433
2022-09-17 12:58:36,50.01507
2022-09-17 12:58:37,50.01582
2022-09-17 12:58:38,50.01614
2022-09-17 12:58:39,50.01595
2022-09-17 12:58:40,50.01673
2022-09-17 12:58:41,50.01844
2022-09-17 12:58:42,50.02005
2022-09-17 12:58:43,50.0214
2022-09-17 12:58:44,50.02037
2022-09-17 12:58:45,50.02071
2022-09-17 12:58:46,50.02287
2022-09-17 12:58:47,50.02429
2022-09-17 12:58:48,50.02327
2022-09-17 12:58:49,50.02108
2022-09-17 12:58:50,50.01884
2022-09-17 12:58:51,50.0175
2022-09-17 12:58:52,50.01575
2022-09-17 12:58:53,50.01397
2022-09-17 12:58:54,50.01245
2022-09-17 12:58:55,50.0108
2022-09-17 12:58:56,50.00975
2022-09-17 12:58:57,50.01125
2022-09-17 12:58:58,50.01318
2022-09-17 12:58:59,50.01451
2022-09-17 12:59:00,50.01531
2022-09-17 12:59:01,50.01753
2022-09-17 12:59:02,50.019
2022-09-17 12:59:03,50.01788
2022-09-17 12:59:04,50.01739
2022-09-17 12:59:05,50.017
2022-09-17 12:59:06,50.0165
2022-09-17 12:59:07,50.01512
2022-09-17 12:59:08,50.01342
2022-09-17 12:59:09,50.01213
2022-09-17 12:59:10,50.0118
2022-09-17 12:59:11,50.01315
2022-09-17 12:59:12,50.0158
2022-09-17 12:59:13,50.01603
2022-09-17 12:59:14,50.01612
2022-09-17 12:59:15,50.01749
2022-09-17 12:59:16,50.01931
2022-09-17 12:59:17,50.01995
2022-09-17 12:59:18,50.01988
2022-09-17 12:59:19,50.01977
2022-09-17 12:59:20,50.02059
2022-09-17 12:59:21,50.02089
2022-09-17 12:59:22,50.02064
2022-09-17 12:59:23,50.0204
2022-09-17 12:59:24,50.02195
2022-09-17 12:59:25,50.02385
2022-09-17 12:59:26,50.0257
2022-09-17 12:59:27,50.02662
2022-09-17 12:59:28,50.02534
2022-09-17 12:59:29,50.024708
2022-09-17 12:59:30,50.02561
2022-09-17 12:59:31,50.02581
2022-09-17 12:59:32,50.02419
2022-09-17 12:59:33,50.02239
2022-09-17 12:59:34,50.0204
2022-09-17 12:59:35,50.018798
2022-09-17 12:59:36,50.01864
2022-09-17 12:59:37,50.02016
2022-09-17 12:59:38,50.02173
2022-09-17 12:59:39,50.0226
2022-09-17 12:59:40,50.02533
2022-09-17 12:59:41,50.02886
2022-09-17 12:59:42,50.03218
2022-09-17 12:59:43,50.0354
2022-09-17 12:59:44,50.03887
2022-09-17 12:59:45,50.04217
2022-09-17 12:59:46,50.04416
2022-09-17 12:59:47,50.04561
2022-09-17 12:59:48,50.04508
2022-09-17 12:59:49,50.04367
2022-09-17 12:59:50,50.04407
2022-09-17 12:59:51,50.04513
2022-09-17 12:59:52,50.04517
2022-09-17 12:59:53,50.04489
2022-09-17 12:59:54,50.04614
2022-09-17 12:59:55,50.0485
2022-09-17 12:59:56,50.05085
2022-09-17 12:59:57,50.05214
2022-09-17 12:59:58,50.05286
2022-09-17 12:59:59,50.0544
2022-09-17 13:00:00,50.053789
2022-09-17 13:00:01,50.05217
2022-09-17 13:00:02,50.04911
2022-09-17 13:00:03,50.04571
2022-09-17 13:00:04,50.04291
2022-09-17 13:00:05,50.04021
2022-09-17 13:00:06,50.03739
2022-09-17 13:00:07,50.03487
2022-09-17 13:00:08,50.03218
2022-09-17 13:00:09,50.02997
2022-09-17 13:00:10,50.0275
2022-09-17 13:00:11,50.02491
2022-09-17 13:00:12,50.02252
2022-09-17 13:00:13,50.02152
2022-09-17 13:00:14,50.02243
2022-09-17 13:00:15,50.02352
2022-09-17 13:00:16,50.02358
2022-09-17 13:00:17,50.0229
2022-09-17 13:00:18,50.02164
2022-09-17 13:00:19,50.0212
2022-09-17 13:00:20,50.02025
2022-09-17 13:00:21,50.01871
2022-09-17 13:00:22,50.017542
2022-09-17 13:00:23,50.01697
2022-09-17 13:00:24,50.0165
2022-09-17 13:00:25,50.01485
2022-09-17 13:00:26,50.01519
2022-09-17 13:00:27,50.01756
2022-09-17 13:00:28,50.0201
2022-09-17 13:00:29,50.021996
2022-09-17 13:00:30,50.02127
2022-09-17 13:00:31,50.019524
2022-09-17 13:00:32,50.01915
2022-09-17 13:00:33,50.0195
2022-09-17 13:00:34,50.01865
2022-09-17 13:00:35,50.01723
2022-09-17 13:00:36,50.01578
2022-09-17 13:00:37,50.0152
2022-09-17 13:00:38,50.0157
2022-09-17 13:00:39,50.01495
2022-09-17 13:00:40,50.01429
2022-09-17 13:00:41,50.01608
2022-09-17 13:00:42,50.01978
2022-09-17 13:00:43,50.02253
2022-09-17 13:00:44,50.0244
2022-09-17 13:00:45,50.02512
2022-09-17 13:00:46,50.02556
2022-09-17 13:00:47,50.0265
2022-09-17 13:00:48,50.0275
2022-09-17 13:00:49,50.0268
2022-09-17 13:00:50,50.0266
2022-09-17 13:00:51,50.02635
2022-09-17 13:00:52,50.02675
2022-09-17 13:00:53,50.0275
2022-09-17 13:00:54,50.02699
2022-09-17 13:00:55,50.02678
2022-09-17 13:00:56,50.02757
2022-09-17 13:00:57,50.02876
2022-09-17 13:00:58,50.0279
2022-09-17 13:00:59,50.02662
2022-09-17 13:01:00,50.025
2022-09-17 13:01:01,50.02274
2022-09-17 13:01:02,50.02065
2022-09-17 13:01:03,50.0186
2022-09-17 13:01:04,50.0166
2022-09-17 13:01:05,50.0139
2022-09-17 13:01:06,50.01278
2022-09-17 13:01:07,50.01236
2022-09-17 13:01:08,50.0119
2022-09-17 13:01:09,50.01243
2022-09-17 13:01:10,50.01465
2022-09-17 13:01:11,50.01674
2022-09-17 13:01:12,50.0187
2022-09-17 13:01:13,50.01967
2022-09-17 13:01:14,50.02011
2022-09-17 13:01:15,50.01878
2022-09-17 13:01:16,50.01729
2022-09-17 13:01:17,50.016282
2022-09-17 13:01:18,50.01514
2022-09-17 13:01:19,50.01397
2022-09-17 13:01:20,50.01412
2022-09-17 13:01:21,50.01464
2022-09-17 13:01:22,50.01551
2022-09-17 13:01:23,50.01625
2022-09-17 13:01:24,50.0173
2022-09-17 13:01:25,50.01856
2022-09-17 13:01:26,50.02006
2022-09-17 13:01:27,50.02106
2022-09-17 13:01:28,50.021606
2022-09-17 13:01:29,50.0227
2022-09-17 13:01:30,50.02205
2022-09-17 13:01:31,50.02087
2022-09-17 13:01:32,50.01935
2022-09-17 13:01:33,50.01954
2022-09-17 13:01:34,50.02139
2022-09-17 13:01:35,50.02334
2022-09-17 13:01:36,50.0254
2022-09-17 13:01:37,50.0259
2022-09-17 13:01:38,50.0252
2022-09-17 13:01:39,50.02389
2022-09-17 13:01:40,50.0227
2022-09-17 13:01:41,50.02093
2022-09-17 13:01:42,50.0194
2022-09-17 13:01:43,50.0179
2022-09-17 13:01:44,50.01636
2022-09-17 13:01:45,50.01425
2022-09-17 13:01:46,50.013
2022-09-17 13:01:47,50.0118
2022-09-17 13:01:48,50.0112
2022-09-17 13:01:49,50.01053
2022-09-17 13:01:50,50.01152
2022-09-17 13:01:51,50.01171
2022-09-17 13:01:52,50.01097
2022-09-17 13:01:53,50.0107
2022-09-17 13:01:54,50.0109
2022-09-17 13:01:55,50.01142
2022-09-17 13:01:56,50.0116
2022-09-17 13:01:57,50.011548
2022-09-17 13:01:58,50.01053
2022-09-17 13:01:59,50.00962
2022-09-17 13:02:00,50.0092
2022-09-17 13:02:01,50.0096
2022-09-17 13:02:02,50.00979
2022-09-17 13:02:03,50.00886
2022-09-17 13:02:04,50.00847
2022-09-17 13:02:05,50.00908
2022-09-17 13:02:06,50.00985
2022-09-17 13:02:07,50.01121
2022-09-17 13:02:08,50.01292
2022-09-17 13:02:09,50.0148
2022-09-17 13:02:10,50.01605
2022-09-17 13:02:11,50.0162
2022-09-17 13:02:12,50.01483
2022-09-17 13:02:13,50.01296
2022-09-17 13:02:14,50.01308
2022-09-17 13:02:15,50.01367
2022-09-17 13:02:16,50.0146
2022-09-17 13:02:17,50.0137
2022-09-17 13:02:18,50.01269
2022-09-17 13:02:19,50.01371
2022-09-17 13:02:20,50.01355
2022-09-17 13:02:21,50.01232
2022-09-17 13:02:22,50.01146
2022-09-17 13:02:23,50.01323
2022-09-17 13:02:24,50.01451
2022-09-17 13:02:25,50.01369
2022-09-17 13:02:26,50.01171
2022-09-17 13:02:27,50.00867
2022-09-17 13:02:28,50.00855
2022-09-17 13:02:29,50.00886
2022-09-17 13:02:30,50.00753
2022-09-17 13:02:31,50.0055
2022-09-17 13:02:32,50.00451
2022-09-17 13:02:33,50.00613
2022-09-17 13:02:34,50.0087
2022-09-17 13:02:35,50.00872
2022-09-17 13:02:36,50.00737
2022-09-17 13:02:37,50.00879
2022-09-17 13:02:38,50.01147
2022-09-17 13:02:39,50.01222
2022-09-17 13:02:40,50.01083
2022-09-17 13:02:41,50.00915
2022-09-17 13:02:42,50.0077
2022-09-17 13:02:43,50.00851
2022-09-17 13:02:44,50.008002
2022-09-17 13:02:45,50.00767
2022-09-17 13:02:46,50.00879
2022-09-17 13:02:47,50.01087
2022-09-17 13:02:48,50.01335
2022-09-17 13:02:49,50.01346
2022-09-17 13:02:50,50.01325
2022-09-17 13:02:51,50.01437
2022-09-17 13:02:52,50.0169
2022-09-17 13:02:53,50.01891
2022-09-17 13:02:54,50.01794
2022-09-17 13:02:55,50.01632
2022-09-17 13:02:56,50.0151
2022-09-17 13:02:57,50.01443
2022-09-17 13:02:58,50.01384
2022-09-17 13:02:59,50.01179
2022-09-17 13:03:00,50.010374
2022-09-17 13:03:01,50.01105
2022-09-17 13:03:02,50.01316
2022-09-17 13:03:03,50.01398
2022-09-17 13:03:04,50.01337
2022-09-17 13:03:05,50.01349
2022-09-17 13:03:06,50.01532
2022-09-17 13:03:07,50.01703
2022-09-17 13:03:08,50.01755
2022-09-17 13:03:09,50.01612
2022-09-17 13:03:10,50.0142
2022-09-17 13:03:11,50.01371
2022-09-17 13:03:12,50.01386
2022-09-17 13:03:13,50.01245
2022-09-17 13:03:14,50.01134
2022-09-17 13:03:15,50.01104
2022-09-17 13:03:16,50.01218
2022-09-17 13:03:17,50.0129
2022-09-17 13:03:18,50.01225
2022-09-17 13:03:19,50.0117
2022-09-17 13:03:20,50.01272
2022-09-17 13:03:21,50.01454
2022-09-17 13:03:22,50.01434
2022-09-17 13:03:23,50.01341
2022-09-17 13:03:24,50.0123
2022-09-17 13:03:25,50.01052
2022-09-17 13:03:26,50.00797
2022-09-17 13:03:27,50.0061
2022-09-17 13:03:28,50.0039
2022-09-17 13:03:29,50.00145
2022-09-17 13:03:30,50.00044
2022-09-17 13:03:31,50.00218
2022-09-17 13:03:32,50.00443
2022-09-17 13:03:33,50.0061
2022-09-17 13:03:34,50.0069
2022-09-17 13:03:35,50.00797
2022-09-17 13:03:36,50.00999
2022-09-17 13:03:37,50.0117
2022-09-17 13:03:38,50.01174
2022-09-17 13:03:39,50.0104
2022-09-17 13:03:40,50.0096
2022-09-17 13:03:41,50.01003
2022-09-17 13:03:42,50.01016
2022-09-17 13:03:43,50.01126
2022-09-17 13:03:44,50.013
2022-09-17 13:03:45,50.01447
2022-09-17 13:03:46,50.01581
2022-09-17 13:03:47,50.01624
2022-09-17 13:03:48,50.01561
2022-09-17 13:03:49,50.01649
2022-09-17 13:03:50,50.01723
2022-09-17 13:03:51,50.01718
2022-09-17 13:03:52,50.01637
2022-09-17 13:03:53,50.01594
2022-09-17 13:03:54,50.01514
2022-09-17 13:03:55,50.01472
2022-09-17 13:03:56,50.01462
2022-09-17 13:03:57,50.01435
2022-09-17 13:03:58,50.01357
2022-09-17 13:03:59,50.01322
2022-09-17 13:04:00,50.01306
2022-09-17 13:04:01,50.01212
2022-09-17 13:04:02,50.01111
2022-09-17 13:04:03,50.01095
2022-09-17 13:04:04,50.01073
2022-09-17 13:04:05,50.01036
2022-09-17 13:04:06,50.00989
2022-09-17 13:04:07,50.0087
2022-09-17 13:04:08,50.00725
2022-09-17 13:04:09,50.00652
2022-09-17 13:04:10,50.00628
2022-09-17 13:04:11,50.00575
2022-09-17 13:04:12,50.005
2022-09-17 13:04:13,50.00491
2022-09-17 13:04:14,50.0054
2022-09-17 13:04:15,50.00616
2022-09-17 13:04:16,50.00719
2022-09-17 13:04:17,50.00772
2022-09-17 13:04:18,50.00881
2022-09-17 13:04:19,50.00879
2022-09-17 13:04:20,50.00905
2022-09-17 13:04:21,50.00873
2022-09-17 13:04:22,50.00693
2022-09-17 13:04:23,50.00438
2022-09-17 13:04:24,50.00311
2022-09-17 13:04:25,50.00173
2022-09-17 13:04:26,50.00008
2022-09-17 13:04:27,49.99838
2022-09-17 13:04:28,49.99748
2022-09-17 13:04:29,49.99817
2022-09-17 13:04:30,49.99688
2022-09-17 13:04:31,49.9951
2022-09-17 13:04:32,49.99485
2022-09-17 13:04:33,49.99473
2022-09-17 13:04:34,49.9949
2022-09-17 13:04:35,49.99408
2022-09-17 13:04:36,49.99292
2022-09-17 13:04:37,49.9925
2022-09-17 13:04:38,49.993
2022-09-17 13:04:39,49.99275
2022-09-17 13:04:40,49.99109
2022-09-17 13:04:41,49.98981
2022-09-17 13:04:42,49.991
2022-09-17 13:04:43,49.9932
2022-09-17 13:04:44,49.99413
2022-09-17 13:04:45,49.99284
2022-09-17 13:04:46,49.99165
2022-09-17 13:04:47,49.99164
2022-09-17 13:04:48,49.99187
2022-09-17 13:04:49,49.9913
2022-09-17 13:04:50,49.98921
2022-09-17 13:04:51,49.98688
2022-09-17 13:04:52,49.9857
2022-09-17 13:04:53,49.986192
2022-09-17 13:04:54,49.9853
2022-09-17 13:04:55,49.98462
2022-09-17 13:04:56,49.98487
2022-09-17 13:04:57,49.98688
2022-09-17 13:04:58,49.98828
2022-09-17 13:04:59,49.9886
2022-09-17 13:05:00,49.98916
2022-09-17 13:05:01,49.99097
2022-09-17 13:05:02,49.99231
2022-09-17 13:05:03,49.99295
2022-09-17 13:05:04,49.9931
2022-09-17 13:05:05,49.99444
2022-09-17 13:05:06,49.9957
2022-09-17 13:05:07,49.99623
2022-09-17 13:05:08,49.9974
2022-09-17 13:05:09,49.99851
2022-09-17 13:05:10,49.99989
2022-09-17 13:05:11,50.00077
2022-09-17 13:05:12,50.00176
2022-09-17 13:05:13,50.00216
2022-09-17 13:05:14,50.00208
2022-09-17 13:05:15,50.00259
2022-09-17 13:05:16,50.0032
2022-09-17 13:05:17,50.00382
2022-09-17 13:05:18,50.00341
2022-09-17 13:05:19,50.00262
2022-09-17 13:05:20,50.0021
2022-09-17 13:05:21,50.00227
2022-09-17 13:05:22,50.00184
2022-09-17 13:05:23,50.0001
2022-09-17 13:05:24,49.99799
2022-09-17 13:05:25,49.9965
2022-09-17 13:05:26,49.99734
2022-09-17 13:05:27,49.9974
2022-09-17 13:05:28,49.99653
2022-09-17 13:05:29,49.99544
2022-09-17 13:05:30,49.993954
2022-09-17 13:05:31,49.99329
2022-09-17 13:05:32,49.99146
2022-09-17 13:05:33,49.98911
2022-09-17 13:05:34,49.98646
2022-09-17 13:05:35,49.98395
2022-09-17 13:05:36,49.98338
2022-09-17 13:05:37,49.98189
2022-09-17 13:05:38,49.98015
2022-09-17 13:05:39,49.97976
2022-09-17 13:05:40,49.98104
2022-09-17 13:05:41,49.9818
2022-09-17 13:05:42,49.98147
2022-09-17 13:05:43,49.98183
2022-09-17 13:05:44,49.98226
2022-09-17 13:05:45,49.98248
2022-09-17 13:05:46,49.98243
2022-09-17 13:05:47,49.98237
2022-09-17 13:05:48,49.98155
2022-09-17 13:05:49,49.97977
2022-09-17 13:05:50,49.97886
2022-09-17 13:05:51,49.977
2022-09-17 13:05:52,49.976398
2022-09-17 13:05:53,49.97733
2022-09-17 13:05:54,49.97887
2022-09-17 13:05:55,49.97997
2022-09-17 13:05:56,49.98
2022-09-17 13:05:57,49.98056
2022-09-17 13:05:58,49.98198
2022-09-17 13:05:59,49.9831
2022-09-17 13:06:00,49.98406
2022-09-17 13:06:01,49.98481
2022-09-17 13:06:02,49.98579
2022-09-17 13:06:03,49.98617
2022-09-17 13:06:04,49.986
2022-09-17 13:06:05,49.986062
2022-09-17 13:06:06,49.98588
2022-09-17 13:06:07,49.98679
2022-09-17 13:06:08,49.98687
2022-09-17 13:06:09,49.9886
2022-09-17 13:06:10,49.99069
2022-09-17 13:06:11,49.99132
2022-09-17 13:06:12,49.99199
2022-09-17 13:06:13,49.99362
2022-09-17 13:06:14,49.99489
2022-09-17 13:06:15,49.99527
2022-09-17 13:06:16,49.99626
2022-09-17 13:06:17,49.99675
2022-09-17 13:06:18,49.99658
2022-09-17 13:06:19,49.99592
2022-09-17 13:06:20,49.99505
2022-09-17 13:06:21,49.99356
2022-09-17 13:06:22,49.99228
2022-09-17 13:06:23,49.99155
2022-09-17 13:06:24,49.99083
2022-09-17 13:06:25,49.98999
2022-09-17 13:06:26,49.98967
2022-09-17 13:06:27,49.99149
2022-09-17 13:06:28,49.99295
2022-09-17 13:06:29,49.9936
2022-09-17 13:06:30,49.99355
2022-09-17 13:06:31,49.99406
2022-09-17 13:06:32,49.99523
2022-09-17 13:06:33,49.99505
2022-09-17 13:06:34,49.99465
2022-09-17 13:06:35,49.9948
2022-09-17 13:06:36,49.995802
2022-09-17 13:06:37,49.9968
2022-09-17 13:06:38,49.99619
2022-09-17 13:06:39,49.99395
2022-09-17 13:06:40,49.9927
2022-09-17 13:06:41,49.99282
2022-09-17 13:06:42,49.99507
2022-09-17 13:06:43,49.99503
2022-09-17 13:06:44,49.9945
2022-09-17 13:06:45,49.9947
2022-09-17 13:06:46,49.99592
2022-09-17 13:06:47,49.9961
2022-09-17 13:06:48,49.99372
2022-09-17 13:06:49,49.9914
2022-09-17 13:06:50,49.99277
2022-09-17 13:06:51,49.99443
2022-09-17 13:06:52,49.99472
2022-09-17 13:06:53,49.994106
2022-09-17 13:06:54,49.9936
2022-09-17 13:06:55,49.99586
2022-09-17 13:06:56,49.9996
2022-09-17 13:06:57,50.0018
2022-09-17 13:06:58,50.0024
2022-09-17 13:06:59,50.00343
2022-09-17 13:07:00,50.00465
2022-09-17 13:07:01,50.00373
2022-09-17 13:07:02,50.00174
2022-09-17 13:07:03,49.99946
2022-09-17 13:07:04,49.9986
2022-09-17 13:07:05,49.99833
2022-09-17 13:07:06,49.99766
2022-09-17 13:07:07,49.9963
2022-09-17 13:07:08,49.99535
2022-09-17 13:07:09,49.99471
2022-09-17 13:07:10,49.99498
2022-09-17 13:07:11,49.99623
2022-09-17 13:07:12,49.99801
2022-09-17 13:07:13,49.99897
2022-09-17 13:07:14,49.99908
2022-09-17 13:07:15,49.99776
2022-09-17 13:07:16,49.997
2022-09-17 13:07:17,49.99666
2022-09-17 13:07:18,49.99536
2022-09-17 13:07:19,49.9953
2022-09-17 13:07:20,49.99542
2022-09-17 13:07:21,49.9965
2022-09-17 13:07:22,49.99858
2022-09-17 13:07:23,49.9995
2022-09-17 13:07:24,50.00054
2022-09-17 13:07:25,50.00115
2022-09-17 13:07:26,50.00117
2022-09-17 13:07:27,50.0012
2022-09-17 13:07:28,50.002
2022-09-17 13:07:29,50.00309
2022-09-17 13:07:30,50.00335
2022-09-17 13:07:31,50.00428
2022-09-17 13:07:32,50.00549
2022-09-17 13:07:33,50.00602
2022-09-17 13:07:34,50.00621
2022-09-17 13:07:35,50.00612
2022-09-17 13:07:36,50.006836
2022-09-17 13:07:37,50.0071
2022-09-17 13:07:38,50.00753
2022-09-17 13:07:39,50.00719
2022-09-17 13:07:40,50.00664
2022-09-17 13:07:41,50.00567
2022-09-17 13:07:42,50.00496
2022-09-17 13:07:43,50.00319
2022-09-17 13:07:44,50.00122
2022-09-17 13:07:45,50.00092
2022-09-17 13:07:46,50.00037
2022-09-17 13:07:47,50.00069
2022-09-17 13:07:48,50.0013
2022-09-17 13:07:49,50.00056
2022-09-17 13:07:50,50.00202
2022-09-17 13:07:51,50.00449
2022-09-17 13:07:52,50.00524
2022-09-17 13:07:53,50.00632
2022-09-17 13:07:54,50.0075
2022-09-17 13:07:55,50.00917
2022-09-17 13:07:56,50.0111
2022-09-17 13:07:57,50.01192
2022-09-17 13:07:58,50.01172
2022-09-17 13:07:59,50.01223
2022-09-17 13:08:00,50.01295
2022-09-17 13:08:01,50.01135
2022-09-17 13:08:02,50.01022
2022-09-17 13:08:03,50.00951
2022-09-17 13:08:04,50.01008
2022-09-17 13:08:05,50.0113
2022-09-17 13:08:06,50.00936
2022-09-17 13:08:07,50.00691
2022-09-17 13:08:08,50.00693
2022-09-17 13:08:09,50.0074
2022-09-17 13:08:10,50.00654
2022-09-17 13:08:11,50.00494
2022-09-17 13:08:12,50.00405
2022-09-17 13:08:13,50.00451
2022-09-17 13:08:14,50.0056
2022-09-17 13:08:15,50.0048
2022-09-17 13:08:16,50.003
2022-09-17 13:08:17,50.00371
2022-09-17 13:08:18,50.00603
2022-09-17 13:08:19,50.00941
2022-09-17 13:08:20,50.01038
2022-09-17 13:08:21,50.0093
2022-09-17 13:08:22,50.00991
2022-09-17 13:08:23,50.01226
2022-09-17 13:08:24,50.015
2022-09-17 13:08:25,50.01501
2022-09-17 13:08:26,50.01391
2022-09-17 13:08:27,50.01318
2022-09-17 13:08:28,50.01261
2022-09-17 13:08:29,50.01079
2022-09-17 13:08:30,50.00875
2022-09-17 13:08:31,50.00651
2022-09-17 13:08:32,50.0062
2022-09-17 13:08:33,50.00692
2022-09-17 13:08:34,50.00728
2022-09-17 13:08:35,50.00538
2022-09-17 13:08:36,50.004242
2022-09-17 13:08:37,50.00527
2022-09-17 13:08:38,50.00691
2022-09-17 13:08:39,50.00847
2022-09-17 13:08:40,50.00782
2022-09-17 13:08:41,50.006618
2022-09-17 13:08:42,50.00544
2022-09-17 13:08:43,50.00463
2022-09-17 13:08:44,50.0039
2022-09-17 13:08:45,50.00197
2022-09-17 13:08:46,50.0005
2022-09-17 13:08:47,50.00114
2022-09-17 13:08:48,50.00322
